surveyId,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2631966,9881,1818,10073,6883,3722,11140,4748,10385,557,1497,5398,9376,8431,1015,423,5804,7121,3639,7040,249,7990,3236,540,8424,7559,5149
2633122,6497,963,53,423,569,8807,5022,5804,4748,6827,10427,1746,469,601,9465,6788,2799,5895,544,2810,10073,4202,1818,1015,1424,1793
2644222,1086,10762,544,53,2753,10073,11140,5739,5124,7115,5398,3838,10896,3510,1497,5832,694,423,569,5166,9376,249,380,4748,9024,4397
2665610,11195,5420,3236,9816,9376,3533,9707,6551,4628,3123,8431,10073,7047,6883,2474,5400,550,5704,3161,423,6377,4605,11054,7040,8760,10927
2674101,6788,963,1525,5335,544,8573,8208,8807,1139,8637,1539,799,8917,8947,7536,2025,1254,6067,10315,843,9873,10427,9190,9647,8508,7706
2682084,6358,7871,5557,351,6759,6603,11140,5398,4758,12,8316,4748,462,4258,2145,5543,10073,8760,3639,3462,7588,4755,9921,262,1018,2753
2683868,2474,8106,8503,1092,2783,9388,4341,5412,146,6118,9873,6925,8316,7706,3958,10684,3457,868,3177,2844,9766,2753,6827,5557,10315,8208
2689637,6759,7588,8316,5412,6925,8673,1254,4755,10051,10904,9873,6208,2552,634,708,2783,7493,2474,3958,9388,8431,8106,8208,4169,8806,8503
2689724,10600,1050,7621,6108,4590,8180,4109,4207,10644,10180,7471,3740,2630,2951,3451,7532,6497,6919,2795,5053,6277,129,10828,5850,790,4997
2693611,3722,7552,96,10317,1288,11140,7121,9076,8590,4748,9024,8949,423,8409,2647,249,8818,4707,1818,540,5189,6310,6119,5804,10073,9465
2709463,1497,469,4748,1092,5557,1018,5483,9024,10073,3451,1015,11140,6079,6603,3462,3639,1705,5398,9317,1818,694,7871,559,423,9795,890
2712950,11140,7121,8818,1288,423,5804,9024,10317,9076,4499,6091,1818,3722,96,6962,8590,10763,4748,1086,9376,249,8746,7566,540,4707,7115
2716179,9076,4640,167,2776,4748,7708,9376,6446,423,6883,6950,9261,6119,2109,419,9024,7121,550,2250,8818,4817,249,8284,2110,130,5804
2716344,2474,6788,9647,53,4871,10247,1888,5335,963,8807,10991,146,2788,3177,10385,976,7040,7788,868,5542,8424,8208,6331,981,1424,6925
2732446,423,5804,1746,1525,6497,3451,53,7115,10073,4397,9024,1054,9376,8760,10367,8818,10427,299,8807,10317,11140,5832,799,5398,8229,4202
2737362,8208,9636,5542,8917,4342,1276,7115,5166,694,7095,791,540,963,6788,423,11140,1355,8961,9024,811,2570,1086,4499,1054,6119,6919
2745409,6108,3740,1162,4109,6053,6254,1047,1710,9669,1875,96,6497,2644,11241,1295,4638,2767,3073,4686,4492,4551,1104,485,4997,4842,6475
2752777,838,6603,262,3744,5483,3451,7571,2492,5723,6067,7493,5557,7006,6002,9555,1162,7588,1018,8746,4532,9671,8149,8237,10904,1092,8473
2757700,3958,2082,5557,6603,8424,1086,10073,4758,2474,8106,3438,4149,5305,868,8818,5543,6002,9795,2337,2361,462,351,6067,6528,4043,2145
2760103,96,7552,9024,10317,3722,10255,11140,1288,1818,4707,694,7121,8818,4748,423,249,2777,8590,7115,8746,10073,9376,9465,8428,5804,651
2760594,1497,1539,1092,7706,8208,3043,5412,5557,5335,8760,6788,9647,53,2783,10047,4871,9261,10073,9190,8424,146,3345,2474,6208,5860,3161
2761951,3533,9072,694,7121,10073,4397,53,8237,1818,8431,5149,6707,4854,643,1497,10904,4758,4748,5804,7617,6883,1086,9630,340,4605,9024
2771725,2373,148,10382,2891,6374,2514,4404,2145,11140,7241,8067,9146,10522,1254,9787,10950,1404,5212,10231,5451,2665,6264,10281,8412,1028,1407
2772517,53,6497,3510,963,4202,6827,569,2810,8807,10545,423,10427,469,601,4216,5832,5804,5022,5895,8208,1525,9991,4707,9317,4871,11198
2772964,6358,7871,6603,4758,3639,601,6759,5557,4748,5398,9376,8806,4258,1015,1018,262,3462,6611,8316,351,694,4216,11115,7588,9341,2145
2779755,8542,1539,9647,1497,5412,3043,5335,9415,8208,6208,9190,7706,1254,53,4871,1498,5173,5483,6788,3419,8807,9873,9480,8818,5557,1276
2780602,9785,6352,2,2337,924,4558,3969,6475,811,8033,6118,9341,8587,8929,8428,5850,10268,9707,9892,8076,3361,9816,5293,8654,9024,10839
2782205,3211,10404,11012,7471,6053,4686,9256,11241,8163,4590,6090,5602,2767,6747,2786,2630,3721,1104,4,6424,6497,1875,4551,4463,2184,6407
2791207,2474,3177,9873,9388,9647,3958,4169,4341,6925,8424,7322,8431,8208,9261,8106,4755,5412,8033,6067,9028,5543,7493,4758,2145,11120,7971
2795365,96,423,7552,9024,10317,3722,8590,9465,7121,5804,10255,8818,11012,9816,1964,11140,9076,10600,9256,9376,4105,8428,651,2211,249,7972
2823668,2474,8106,8503,2783,4341,1092,5412,9388,6118,146,9873,6925,8316,7706,3958,3457,868,10684,3177,9766,6827,9376,5557,10315,8208,300
2827818,1015,2248,6603,6611,7588,3639,5149,5543,1254,5557,5166,10904,2025,9317,10073,53,2949,9376,694,8237,9024,4263,3451,1131,2753,1497
2828521,1497,4748,469,5557,3462,1092,3451,10073,1015,9024,3639,6603,4707,5483,11140,8316,7871,6002,5398,2891,6959,1018,1818,423,694,2110
2831642,53,963,976,4558,5542,7666,6980,633,2810,10367,5932,7640,3510,7999,3581,10998,6528,1757,2142,1497,5551,8573,8084,544,380,5173
2834289,5412,4202,6925,1139,6788,1092,1254,8208,8751,10385,7742,5832,8917,963,9190,8673,6759,6689,2776,10307,2747,8424,10904,3043,2474,10315
2844677,10385,5420,9261,1677,4748,6551,7040,10315,249,11140,1018,6634,10073,8807,1254,10904,7990,9376,5398,540,167,6883,6491,7322,8858,3838
2846126,423,53,601,694,10073,8106,2891,3510,7121,5398,9465,9024,5218,1015,1746,5804,249,8807,6788,4499,7660,2783,5745,9317,8275,3236
2850764,9647,6788,1276,963,8208,2474,10956,2678,799,8151,10247,981,8705,5412,10427,7862,868,544,7536,1654,8424,4342,4483,8858,9261,7788
2851194,7588,5483,6603,3419,3744,10904,838,4532,1066,6067,262,2492,6611,7580,6759,3451,8237,5543,8316,5557,7006,6968,8473,1092,7061,8811
2853232,2783,5804,7115,392,7121,3722,544,11140,9221,3969,4676,4707,7877,5149,423,2211,2025,1746,9376,799,5383,6202,6915,11195,9024,7094
2856623,7621,2630,8329,8477,6475,6254,10600,6424,4109,8164,4207,96,3740,5850,129,1162,4590,2709,6755,7986,6748,790,8397,4842,2951,4492
2860158,2949,423,9881,8431,3236,477,3639,5398,8818,11140,53,10073,9669,4499,6883,6440,7559,8383,1015,4748,9376,10367,5335,10427,2474,178
2863686,1539,6788,7706,6171,9647,8673,5335,2025,4238,1497,6685,8208,4871,9415,3043,3696,11195,3345,5704,477,8424,6989,1654,963,1254,8573
2876005,6603,1015,1086,6358,5255,10073,469,9714,8673,7871,3639,5543,9317,5557,10904,4748,2248,4105,2516,1018,3451,9892,11140,8806,9165,6067
2881399,8106,4397,2949,2474,4558,7990,423,477,9714,11140,8383,10073,5173,509,10525,1018,4748,4917,10427,9710,4560,8431,5398,1092,3639,3494
2882995,3177,5335,9669,2474,6788,8208,8424,7971,10367,9647,8351,8503,462,10385,5173,5704,392,53,2783,7322,9190,9563,976,2747,6925,3014
2890542,11140,8542,1014,2514,4404,10281,2891,2145,9555,351,8746,8660,5301,9452,1051,10073,1028,7241,5543,2753,3451,148,5901,5557,10522,2490
2890738,7742,8106,557,6002,5434,9415,8806,7423,9766,9024,10904,6962,10073,2019,1497,423,2949,6446,9465,10468,2733,986,9647,958,1015,1234
2899784,2474,8106,8503,300,53,5173,10684,6827,2949,4917,8208,9388,6707,1092,10073,9261,4169,3177,6788,1131,9072,981,146,4397,7706,10427
2900944,963,10600,976,6625,11176,1495,5542,1020,8428,10247,1654,1264,9991,1888,2398,2885,7322,10315,10896,9669,5071,4483,7999,6788,3177,8949
2903892,6079,419,3722,8747,10113,6491,8409,2250,9670,8632,9024,540,9076,8224,1497,10317,6331,9707,958,6119,11198,5420,8760,5557,1757,2110
2906482,6759,5832,11120,8751,7742,10762,4202,963,10904,1254,8351,8208,10315,1139,8673,9647,6827,8807,4734,53,2810,9028,2474,3043,9707,6920
2908182,3639,8818,8431,4397,10595,2361,10073,9881,5557,504,3438,9714,2891,5398,1086,7559,6603,8542,4758,7972,4734,8760,5630,2082,9376,7748
2912527,569,11198,6827,963,53,5804,8807,4707,5022,1746,5936,1525,6788,2810,423,694,5832,4202,8818,2961,6497,1086,10073,601,8229,9024
2921053,838,262,9555,6603,3744,6611,10904,3803,3419,5557,7571,9671,7906,6067,1018,5301,351,5543,10073,3451,2492,5483,7006,7588,11049,7244
2923327,6358,7871,6603,4758,601,8806,3639,6759,8316,4748,4258,9376,5398,1015,1018,6611,3451,3462,262,2145,351,694,4216,11115,9957,9341
2928288,963,8573,843,544,7706,6788,9669,10073,5335,4558,53,8807,1497,5542,890,8818,4112,2025,2885,6388,5832,4859,3792,7666,5184,4483
2929952,2474,6788,53,9647,10315,9261,8275,2142,8208,4871,1707,8587,6920,1888,7040,2885,394,10247,8807,7660,10569,843,8237,2482,6925,976
2930949,9024,6407,1054,1964,8751,8428,5532,10317,4640,10427,10305,4397,53,9524,3722,6079,2762,1818,3451,5804,9244,2647,423,5383,4483,8949
2934075,380,7288,5804,2891,4748,7121,423,9028,1288,4499,10073,540,3722,1525,8431,11140,7990,4202,9465,9190,9376,9024,1086,1995,4854,6962
2939143,262,838,5557,9555,10904,6067,3744,6603,1018,1254,1092,5301,6611,5483,7906,2492,3803,5543,9714,1015,7006,7588,7571,10073,9671,7871
2940543,4748,7972,8431,4397,3123,9957,4854,2891,2474,10281,5704,6275,10073,6491,5398,7742,9028,2145,8807,2322,10051,3533,10927,392,1497,875
2941313,6171,7706,10073,1539,843,5053,11012,7621,4207,7652,10904,2516,4958,10059,9694,1276,5173,2184,790,5412,5068,3345,544,2767,8807,6497
2947666,5483,7588,6603,4532,838,3451,3419,2492,1066,5557,7006,8473,3744,8316,6611,262,1092,6968,10904,5543,6067,8149,8237,6002,5723,7061
2950475,838,262,6603,3744,5483,10904,5557,7588,3419,7571,6067,5723,3803,3451,6611,6002,7006,2492,4228,5301,4532,1066,10953,11115,9430,9671
2960302,509,6603,1092,262,4748,5543,1254,7288,1015,5255,9892,5557,3451,8746,8806,6611,4397,1805,1018,10073,1139,4258,2145,1668,6208,6067
2960412,7588,3451,5483,10904,6759,5543,6603,3419,8316,4532,3744,8473,838,10073,1066,6611,2492,262,7580,8237,6067,6883,8760,7006,5557,1818
2961718,10073,6883,4748,2733,2921,1818,8237,8673,6252,8431,7288,10881,557,694,1497,6962,1018,3177,3358,2322,5149,7972,4202,2949,3738,7706
2962532,96,7552,10317,3722,9024,9256,423,6497,5804,8818,6407,1964,469,2211,9376,11140,8590,1818,8428,1288,1086,11012,4105,4817,6370,8746
2968865,7552,3722,10763,8818,423,10317,11140,96,9024,7121,9376,5804,1288,10073,8590,4499,7566,7972,249,7739,1818,4748,540,12,10881,2322
2971218,963,6788,5542,5335,2025,843,799,544,8807,9647,8512,1746,6388,7746,10762,3885,1276,2398,1539,8705,8782,9858,9873,5166,8949,5823
2984964,8751,963,4202,1139,5832,6446,6788,7742,6759,8208,1254,8807,11120,10073,10904,10315,8351,53,1092,3043,8673,10367,2810,5146,10385,9261
2991415,5335,963,544,8428,4558,5542,2025,10427,10247,1170,6788,53,5400,10800,6118,1707,8807,8573,1020,4871,10023,843,8637,3358,9647,6551
3001881,7121,423,8229,7972,958,6643,5383,9024,1162,9376,3451,2762,10073,4748,8806,544,4946,5804,11248,2799,9524,2644,6245,6171,5832,6067
3035086,5335,1539,8208,963,4871,5823,9647,9873,6171,1254,6788,8424,544,6245,7706,5542,3479,3457,53,6388,3661,2396,4341,9213,694,146
3035748,10385,9881,11140,9261,2776,3722,7559,1677,6883,7990,4755,5804,10073,5398,167,1818,4748,1018,9376,2891,249,10998,2490,2733,1139,9028
3040246,262,838,5557,9555,10904,6067,3744,6603,1018,1254,1092,5301,6611,5483,7906,2492,3803,5543,9714,1015,7006,7588,7571,10073,9671,7871
3042708,963,53,6788,8807,8208,9858,799,9647,8573,5542,2142,2025,8587,1707,8275,509,1472,4317,8751,9669,1986,4238,8637,10315,713,4946
3044434,8106,2474,10684,6925,1254,9873,9190,8208,8237,9376,8806,7706,5173,10073,2492,11140,1092,9158,6091,2840,8760,9465,1999,462,146,4202
3052268,8673,8431,8208,2474,8106,1254,6759,5412,6925,9261,1092,9388,9921,6002,8316,5557,2492,2891,8383,9873,8806,6208,10904,10073,5434,7536
3055636,7871,6358,6603,11140,6759,4748,4758,2145,5543,351,8316,10073,1015,4258,8806,1497,1092,5398,3639,5557,1018,2753,12,7588,3462,3451
3060156,9024,9076,423,10073,5804,11140,540,1288,7121,1818,6079,7115,5149,8275,9465,8818,167,6883,4748,694,8409,8508,2250,550,8747,10896
3061086,5068,2184,1054,3234,5804,3597,3979,6497,5602,4991,6571,2885,4748,1134,9863,7820,5895,4712,9962,694,9376,601,8782,5757,11059,7047
3064110,963,1276,5166,5335,9647,544,1151,1746,799,6788,8705,5542,9816,5557,1707,10684,1986,1497,4748,2025,9206,249,10762,4854,7403,4558
3081480,5557,3451,4748,5543,1092,6603,10904,7748,3161,1818,10073,3639,1497,6067,9881,469,2753,1015,6759,11140,5483,890,9317,1525,9957,1254
3087171,3987,11140,8542,9452,7097,1254,8149,6567,10364,10281,6264,35,6321,9696,2211,10904,4758,7988,5760,1018,8219,2484,7588,171,9442,2019
3087192,146,6925,1539,9647,7706,8208,5335,6788,6685,9873,5412,4871,53,10684,5823,10315,9190,8424,4238,1276,2474,6689,986,569,10073,8673
3088281,10404,6407,2184,6405,6053,3211,96,4590,2630,9040,6497,9256,11012,2762,8806,8992,460,4551,4463,4,5803,2830,5055,10155,4434,6424
3093230,1497,469,10073,1015,9881,9024,5557,5483,4748,1092,3451,8508,8542,9317,3639,559,4755,1818,10953,1018,7748,2921,9957,423,890,2488
3095677,6788,10385,8424,10307,11120,2776,5173,7742,7824,8807,4202,2474,4755,8751,10991,9261,963,7862,8673,7708,7971,8351,9647,10904,1254,6689
3103699,6759,7742,5832,8751,4202,3043,963,11120,53,10762,10315,8351,8673,1254,10904,7707,6446,3374,9028,4734,8585,5146,8807,4640,3309,1139
3103897,1497,469,10073,9024,5483,1018,1015,4748,5557,8508,3639,6079,3462,1092,890,11140,5398,7748,559,6603,1705,9957,7871,1818,3722,423
3109537,53,6788,2025,976,6118,1654,8807,1707,9028,9647,544,7640,7760,10896,1495,5149,8208,7322,394,843,4871,6708,8587,8949,10023,5745
3113282,9076,9024,3722,254,1818,11140,4397,10762,7121,6079,10317,3161,1139,167,5771,10621,540,249,6119,7115,1086,9399,2250,1497,96,10024
3114784,10600,6788,8573,1888,2474,963,7706,8208,4871,2,8782,2337,8151,7536,9647,1497,8424,10315,5412,10247,7942,1404,2570,2788,3457,249
3120094,2753,3744,10904,6067,8237,838,1999,6611,6759,1066,7588,7580,6603,2492,7006,2082,6968,262,4532,3451,708,3419,5483,8473,5630,10082
3122589,6497,5068,6407,9256,7820,8992,4712,10648,2184,9406,4997,96,4267,10404,7471,6805,1226,9323,2630,2762,590,11012,2644,8743,8164,4109
3130640,5335,6685,146,6788,8807,7536,1276,1539,9647,2474,5557,4871,8208,10315,7706,10896,694,963,544,5218,1162,8424,6925,10684,3958,10364
3133333,10315,2753,6788,544,394,5166,5745,843,8542,569,9884,9261,6551,11054,9028,6446,10762,1497,694,1758,8394,9816,7115,2885,6707,3958
3141374,2891,11140,10904,3451,148,6374,8067,2514,8542,5901,4924,8746,2145,10382,10522,4404,10073,5451,1407,8412,10899,1028,7748,11230,5543,7244
3146464,9766,5412,8316,4341,8431,5483,9873,8926,8106,10904,5543,2145,8654,8208,3958,3596,8237,146,10881,5557,4755,6759,9388,868,2885,1254
3149043,9694,8428,2322,2799,10255,7532,2762,6444,6407,7706,9456,651,5383,843,2949,53,6171,7552,8806,96,8929,4862,9660,6405,9256,8573
3151245,7706,5335,9647,1539,963,6685,5542,8807,8760,6788,3792,1254,544,5114,1888,4558,9858,4871,1497,5093,8208,843,5412,6118,4238,5621
3151336,10385,10307,5146,7742,6788,10991,2776,4755,9076,8424,8673,9568,1139,2474,4202,5804,1254,6883,6689,9261,6487,9028,6384,5412,963,9190
3151428,9024,11140,9076,423,10073,7115,540,5804,1288,1818,7121,6079,4748,8275,167,6883,9465,550,5149,8508,8409,694,6097,8818,249,6091
3152629,1539,1497,9647,5335,6788,3043,8673,7706,1654,53,4238,9190,2025,6989,8542,8208,5412,9415,8782,2885,6208,384,8807,9873,5832,1986
3153994,2025,963,7999,5403,4558,10600,843,8428,3792,8573,249,5542,1654,10896,9028,2,2337,11195,7532,1018,7817,5173,2398,8705,3885,9892
3156339,6053,2762,10404,2184,2767,11012,10772,6407,8806,4590,6747,3068,2799,7687,7706,4267,4551,7552,10427,5803,6370,4337,4434,8428,5602,8477
3158795,4558,2,5850,963,6118,10600,2398,2337,7942,10427,3792,7999,6475,9669,2025,10268,8573,2885,6689,9424,3958,8929,8076,811,8587,8705
3160018,423,53,10073,8106,694,5398,6788,1746,2891,5832,5804,1424,2753,7121,5218,601,1015,8807,9206,7660,146,8275,544,3722,1086,9465
3161829,8751,5832,4202,6788,2810,10315,6759,963,7742,8673,7824,1851,10762,1254,8807,9261,10367,5630,2883,1139,6446,2747,7862,8208,799,6827
3163644,6603,6358,1086,7871,10073,6611,262,6002,1805,477,8983,9714,5255,5557,12,10904,3451,2516,4734,9600,4748,6759,1970,3181,6444,1162
3164997,423,4105,9024,53,3451,601,8751,8807,11140,694,5832,408,7972,4748,10904,5804,9465,2844,4397,6370,6245,6827,1793,9317,299,4734
3166014,8180,10600,8573,9669,2951,6254,7652,6108,8818,5218,4207,8929,8428,7532,8307,10255,5850,8746,6877,2025,4109,3740,5383,3374,3043,1018
3170911,6827,963,423,5022,53,1746,3510,9465,6497,8428,2810,9374,1793,601,299,4202,8807,694,7115,10896,1677,2762,10427,9376,5832,5895
3171172,222,9707,10452,1254,9427,6079,9024,11140,3662,1869,1497,5557,8747,8106,2776,423,9376,1018,6491,7571,2703,10073,9465,4149,10315,9816
3183727,53,6827,963,6497,4202,569,3510,8807,2810,10545,10427,4216,5832,5895,5022,423,6788,1677,8208,601,1746,469,1793,4707,5804,1525
3183825,6759,4202,8751,10762,6788,10315,11120,8807,2747,5832,10904,2810,8208,7742,9563,5412,1254,10367,4609,963,569,7788,8673,7410,1851,5146
3188288,423,5184,5804,2891,7121,53,10073,9465,249,10896,1086,10367,6788,8106,11195,4499,39,5149,10927,6497,7660,7617,2783,3161,1818,1170
3195036,10404,2786,6053,4,6497,6407,4686,6747,4463,4551,11012,2630,1104,2184,9256,3068,8806,2762,485,2767,8743,6805,6424,6405,1875,651
3201082,6788,9647,4871,8208,5335,7942,2474,2250,1888,8858,976,2885,10315,5412,4102,1654,6118,10247,8512,5542,2386,958,2177,8573,963,4341
3203328,6759,6788,10315,10904,4202,963,8208,10268,7742,3457,10367,53,9261,6487,8751,9647,8424,569,9028,2398,5832,7824,11120,9563,8807,10047
3210609,963,5542,1276,8807,799,6685,8705,5335,843,544,10664,9858,2142,6388,5146,8947,6788,1707,2025,3479,9873,4238,1746,10367,2398,3792
3219882,6788,5412,1254,7742,11120,2747,8424,10904,8917,10385,1139,2474,10307,6208,6689,3177,7837,10991,3043,9261,6487,8208,7536,7971,8673,8807
3227702,8542,1028,148,8067,2891,10899,3451,6374,5901,11140,4924,4404,10382,10522,10904,10811,5543,9213,11230,2514,2145,5451,8746,1254,10468,8412
3228894,963,423,6497,299,53,9465,1746,2810,7115,9024,6827,11012,8428,10427,10317,9374,569,4202,5895,5022,4871,4862,10268,7052,7640,601
3229898,5022,53,5542,5071,544,10800,963,8705,3661,10047,8428,2002,8949,6980,9028,2398,6708,10896,8573,3885,8106,4946,2025,2564,1264,3594
3231883,7552,96,9256,6497,8428,423,9024,10317,3722,11012,6407,5055,7566,2587,3429,1964,10155,9376,4337,10255,9076,5804,651,460,6405,8281
3237791,963,976,9647,8512,5542,2885,1355,10600,4483,6557,6788,7942,4341,1654,10247,8180,1018,3177,7760,1910,2482,3037,2398,4609,7999,1780
3243522,6358,7871,6603,351,6759,4258,4758,3639,601,8806,6611,1015,5398,5543,5557,7588,6298,2145,1018,262,12,462,4102,4755,9376,3462
3255242,53,963,5022,2002,10047,8705,10800,8106,5071,6980,10307,4871,5542,10896,1573,6708,10073,544,1024,8949,4946,2514,7706,799,1497,5400
3255524,96,423,7552,9024,10317,3722,8590,5804,7121,9465,1964,10255,8818,11012,9256,11140,9816,9376,9076,1288,6919,1818,4105,8229,2799,249
3258444,1014,8542,2514,2145,4404,11140,10281,2891,3451,9452,148,5543,7241,5557,9555,5901,1028,6374,2665,5301,6321,10382,8746,10522,6626,351
3267168,4871,2025,53,976,8807,7666,9647,3234,7115,544,6407,8217,843,6788,9669,10247,10315,2788,2474,7746,1495,1525,6925,6444,1707,3885
3278885,963,53,8705,6980,10800,2002,3345,8106,5542,5022,10896,9669,10047,544,4946,5071,4871,2796,1024,10073,6708,10307,8949,2398,1254,4758
3279200,3451,5901,2514,8067,148,8542,11140,4924,6374,10382,10522,2145,10904,4404,1407,2891,5451,5543,11230,10073,7241,8746,2373,6321,3977,8412
3283278,6079,419,540,3722,10113,8224,2250,8409,8747,10317,6491,9707,1757,8632,10024,9076,8760,9024,6119,11198,5420,1964,11140,6331,4748,10073
3285332,53,8217,2025,8807,9962,8428,8573,976,7999,843,6920,6407,10102,713,2788,3597,4483,4558,9028,11012,1707,8084,2885,6461,10800,7640
3292721,6171,7706,10904,1539,1497,8428,843,8949,9190,9415,10600,9694,10073,3345,7999,8818,8807,6497,1254,5173,7613,11242,2025,2767,9669,5412
3312087,53,5022,963,10800,5071,8106,544,8705,2002,10047,5542,10307,6980,10896,1573,6708,4871,1024,8949,2564,9190,6925,799,4946,5400,1254
3312994,7742,8106,9415,7423,557,4917,9766,5832,5434,7617,8807,694,6962,6002,2019,1497,53,9537,11248,9024,6446,5895,10385,2949,7660,986
3313810,6788,6759,8751,6827,3457,7742,11120,5832,2810,10315,1497,3309,1139,2776,3043,8673,1254,10047,10904,963,7824,9261,5630,8351,7403,544
3314371,8751,6788,4202,5832,2776,544,6759,10904,1497,7742,6446,11120,10315,10367,9957,8208,5412,8673,1139,9563,8807,3043,8351,1092,2747,7788
3317388,5804,423,2891,9465,1162,10073,5398,7121,53,601,694,3722,11140,1015,5218,1051,544,1746,2753,249,1086,10904,1497,4499,2949,5149
3320255,6358,7871,5557,6603,4758,2145,3451,11140,4258,351,1139,1015,8806,8316,3639,4748,12,6759,262,10953,10073,7588,462,5398,8237,10868
3323830,1092,2747,1254,7040,7742,6759,5412,10904,10315,6788,2474,1139,11120,8208,5832,9878,7536,6689,8751,7504,8673,544,9190,6827,6684,7707
3326712,249,4748,10255,9024,423,7115,10073,1086,10367,651,7121,544,8746,11140,9465,9816,694,6883,5804,7742,9000,10600,6708,8428,9376,11054
3336453,10956,10247,6788,1276,9647,10315,5745,963,7322,2398,2474,5542,10683,799,7999,8858,9669,10071,2885,8503,6277,1201,10896,1654,8208,8424
3341618,1780,2337,3885,976,9024,10268,53,1757,10320,10073,958,544,1525,4512,1131,843,2885,694,8760,9376,10078,1716,2433,1497,10998,3510
3345053,6788,1539,8208,963,146,9261,2474,8807,8424,4871,544,9647,7706,1276,5335,1888,53,6685,5542,6689,694,4854,10073,1986,10896,8573
3352480,1086,544,7115,5832,2753,10762,53,11140,5124,10896,10073,5739,5398,380,694,3510,9317,3838,178,9376,4748,9024,1497,2883,5166,249
3359254,8431,5557,6491,6275,5398,2474,4748,3123,2386,7972,1018,5543,5704,462,4149,6002,351,6883,3838,8807,9028,7006,7113,5114,2891,9873
3365132,2587,10404,3722,2184,9863,96,8428,1054,3211,7532,9406,6407,11068,5068,2774,8751,3591,4590,6254,5055,8743,4712,3451,10427,4997,9256
3365643,3722,7552,8590,9024,9076,96,8746,6343,249,10317,7121,11140,9256,1288,9376,423,5804,6444,544,651,11012,9465,8818,1964,540,10763
3383403,10648,3211,6497,2630,2786,6755,995,7076,790,7471,6424,3429,4463,8397,8163,10180,1875,2288,7621,4590,485,5413,5317,6748,2210,10404
3385739,6788,8751,5832,4202,3043,6446,1254,6759,10315,10904,7742,1497,1139,544,2776,8208,963,8673,9957,5412,6925,11120,3309,5146,8807,1086
3403289,8542,3451,11140,2891,8067,2145,6374,10904,5901,148,1028,2514,10382,4404,4924,10522,11230,9213,5543,8746,10899,10811,2753,10073,10468,2490
3405991,1780,2337,3885,976,958,1525,9024,53,10268,10320,10073,544,843,1757,1131,4512,9376,2885,694,8760,10078,1086,1716,1020,1964,6079
3414315,963,8573,8807,53,5542,544,4317,4946,8428,10427,5335,9669,6407,509,2025,6788,10600,8549,3792,10684,4859,7640,10316,2482,1707,4558
3414531,8818,3639,8431,9881,3438,10595,5630,10073,2361,4758,351,504,1086,3236,5557,5305,2082,3610,10452,2145,7559,7824,5398,6707,10525,8424
3417241,7742,8106,9024,1497,9465,1705,1015,10904,5434,423,9415,4917,7423,2753,10073,8542,986,2949,1964,8441,6446,6002,146,7617,1051,9537
3417318,1276,9636,8917,8208,9647,6909,6788,1539,6118,5412,1654,9376,6925,5542,5166,958,9190,8512,10315,7706,7536,7113,9261,5335,6226,8949
3429505,5335,1497,1539,7706,8208,4871,3043,544,5557,5412,53,9647,9190,1276,1746,9873,5832,4238,8424,963,9766,10073,10367,10904,299,10268
3441697,6603,6358,10073,1086,7871,5255,9714,6611,3639,5543,1015,4748,5557,10904,469,8983,2248,2949,9317,9165,1970,262,477,2516,8542,6067
3450657,2474,8106,8503,9766,8208,7706,4202,9261,9388,300,146,2949,9465,4169,10073,392,5173,9710,351,10684,4397,8424,1092,8098,53,10452
3455376,6788,9647,4871,2474,10684,8208,10247,10896,3177,8807,1964,7322,5704,9388,10315,5335,1716,146,2885,811,1888,2570,868,53,8424,5745
3464142,10364,4758,6759,1254,5412,10904,7742,3993,11120,7536,9878,10315,5146,4175,4871,2747,9568,6925,10953,8673,7040,9165,7410,1139,3043,1092
3472266,963,9669,8180,10600,976,7999,9647,2398,10247,8746,9424,5542,8428,1654,6277,2337,8512,3177,1497,8983,2885,1020,8705,5532,8949,9962
3476525,477,4748,8106,5764,2949,5398,5804,11140,9881,2474,2891,8818,6686,6440,1018,178,5173,7990,1086,2248,7288,10073,10595,7121,423,9376
3477493,53,7640,963,2142,8573,544,5542,7999,8084,7666,3885,976,9669,1780,5551,5114,5932,3581,4558,509,9785,6708,843,1757,2025,4512
3477932,8106,4397,2949,2474,4558,7990,423,477,9714,11140,8383,10073,5173,509,10525,1018,4748,4917,10427,9710,4560,8431,5398,1092,3639,3494
3479178,9376,4628,3533,6551,9816,5420,6883,2474,4748,8549,9465,550,11054,7121,5804,10839,249,7115,3161,8431,4397,4854,9028,3958,3738,9707
3481237,2753,7588,3744,6067,10904,8237,6611,838,1999,7006,6759,1066,7580,6603,2492,4532,6968,2082,262,5483,3419,708,8473,5630,3451,8316
3488209,423,963,3510,6827,9465,6497,1746,2810,53,8807,9374,9376,299,4202,7115,9024,5022,8428,11012,569,10427,7640,5895,2025,5832,694
3494260,96,9256,7552,10317,9024,9660,8949,423,3722,8590,1964,6407,4105,5804,8329,11012,2211,249,8428,10255,651,8818,8806,10155,9076,2777
3506218,2474,9647,4342,10956,10247,6788,8208,3935,8512,4871,1888,10071,7322,5542,2678,5335,799,7942,2885,9388,10991,9028,10683,2250,7999,1910
